id,date,sentence,sentence_length,growth_sentiment,employment_sentiment,inflation_sentiment,prediction_finbert,sentiment_score_finbert,sentiment_vader_logit,sentiment_vader_logit_score,sentiment_vader_compound,sentiment_vader_compound_score,growth_sentiment_gpt4,employment_sentiment_gpt4,inflation_sentiment_gpt4
12883.0,2018-08-22,"Although some signs of deterioration emerged over the intermeeting period, the credit quality of nonfinancial corporations continued to be solid overall.",21,neutral,neutral,neutral,positive,0.934,positive,0.6210247413644827,positive,0.4939,neutral,neutral,neutral
12884.0,2018-11-29,"These rates could also be targeted with abundant excess reserves, as could interest rates on secured funding or a mixture of secured and unsecured rates.",25,neutral,neutral,neutral,neutral,0.0612,positive,0.6616151085253192,positive,0.6705,neutral,neutral,positive
12885.0,2019-01-09,"The pace of gross equity issuance through both seasoned and initial offerings moderated, consistent with the weakness and volatility in the stock market.",23,negative,neutral,neutral,positive,0.5341,negative,0.3296872315926461,negative,-0.7096,neutral,neutral,positive
12886.0,2019-05-22,The unemployment rate was projected to decline a little further below the staff's estimate of its longer-run natural rate and to bottom out in late 2020.,26,neutral,positive,neutral,negative,-0.955,neutral,0.4743475430294075,negative,-0.1027,neutral,neutral,neutral
12887.0,2019-07-10,The market-implied probability for a 25 basis point cut in the target range for the federal funds rate by the July FOMC meeting rose to about 85 percent.,28,positive,neutral,neutral,positive,0.878,negative,0.4321216689988913,negative,-0.2732,neutral,neutral,positive
12888.0,2019-07-10,"The credit quality of nonfinancial corporations remained solid, as the volume of nonfinancial corporate bond upgrades outpaced that of downgrades in May.",22,positive,neutral,neutral,positive,0.9324,positive,0.6210247413644827,positive,0.4939,neutral,neutral,neutral
12889.0,2019-08-21,Developments in Financial Markets and Open Market OperationsThe manager pro tem discussed developments in financial markets over the intermeeting period.,20,neutral,neutral,neutral,neutral,0.023,neutral,0.5,neutral,0.0,neutral,neutral,positive
12890.0,2019-10-09,"Federal defense spending over July and August decelerated, and federal hiring of temporary workers for next year's decennial census was modest in August.",23,negative,neutral,neutral,negative,-0.958,neutral,0.5319563807976407,positive,0.128,negative,neutral,neutral
12891.0,2019-11-20,"Additionally, banks reported that their standards on auto loans and their willingness to make consumer installment loans were about unchanged on balance.",22,neutral,neutral,neutral,negative,-0.253,positive,0.5678783310011088,positive,0.2732,neutral,neutral,neutral
12892.0,2020-01-03,Consumer asset-backed securities issuance was strong through October as spreads stabilized at levels that were somewhat above their post-crisis averages.,20,positive,neutral,neutral,positive,0.904,positive,0.6279190923445779,positive,0.5233,positive,neutral,neutral
12893.0,2020-07-01,"Despite this improvement in risk sentiment, market participants expected weak overall growth in 2020, and elevated uncertainties in the outlook remained.",21,negative,neutral,neutral,negative,-0.958,negative,0.3725483004881858,negative,-0.5213,negative,neutral,neutral
12894.0,2020-08-19,"Importantly, with conditions in MBS markets continuing to stabilize, primary mortgage rates fell to historically low levels over the intermeeting period.",21,positive,neutral,neutral,negative,-0.964,neutral,0.5128971385098865,positive,0.0516,neutral,neutral,positive
12895.0,2020-08-19,"In June, the components of retail sales used by the Bureau of Economic Analysis to estimate PCE, along with light motor vehicle sales, increased further.",25,positive,neutral,neutral,positive,0.9268,positive,0.5788855158293956,positive,0.3182,positive,neutral,neutral
12896.0,2020-11-25,"Residential real estate loans on banks' balance sheets declined, and the October SLOOS suggested that lending standards tightened for all mortgage types.",22,negative,neutral,neutral,negative,-0.925,neutral,0.5,neutral,0.0,neutral,neutral,neutral
12897.0,2021-02-17,The FOMC's updated guidance around asset purchases was seen as broadly in line with expectations and did not elicit noticeable financial market reaction.,23,neutral,neutral,neutral,positive,0.0252,positive,0.5893308891504367,positive,0.3612,neutral,neutral,positive
12898.0,2021-02-17,A couple of participants commented that it would be important for the appropriate regulatory bodies to address these financial stability vulnerabilities.,21,negative,neutral,neutral,positive,0.6619,neutral,0.4935503577576862,neutral,-0.0258,neutral,neutral,positive
12899.0,2021-04-07,Spreads on commercial paper and negotiable certificates of deposit across different tenors were little changed and remained near historically low levels.,21,positive,neutral,neutral,negative,-0.877,negative,0.4321216689988913,negative,-0.2732,neutral,neutral,neutral
12900.0,2021-04-07,"Mortgage rates for most borrowers increased but stayed near historically low levels, supporting elevated refinance and purchase activity through January.",20,positive,neutral,neutral,positive,0.8135,positive,0.6083543386109735,positive,0.4404,neutral,neutral,neutral
12901.0,2021-04-07,"Several participants suggested that the ARP could hasten the recovery, which could help limit longer-term damage in labor markets caused by the pandemic.",23,negative,No majority found,neutral,positive,0.8987,neutral,0.4680436192023592,negative,-0.128,positive,neutral,neutral
12902.0,2021-04-07,"After the transitory effects of these factors fade, however, participants generally anticipated that annual inflation readings would edge down next year.",21,neutral,neutral,neutral,negative,-0.958,neutral,0.5,neutral,0.0,neutral,neutral,positive
12903.0,2021-05-19,"However, a new surge in infections in several countries in Latin America and South Asia, notably India, underscored the fragility of the global recovery.",24,negative,neutral,neutral,negative,-0.581,neutral,0.5,neutral,0.0,negative,neutral,neutral
12904.0,2021-05-19,"Consumer loans grew at a robust pace in February, reflecting the continued expansion of auto loans and a partial rebound in credit card account balances.",25,positive,neutral,neutral,positive,0.9329,positive,0.6484880799484042,positive,0.6124,positive,neutral,neutral
12905.0,2021-07-07,"Progress on vaccinations will likely continue to reduce the effects of the public health crisis on the economy, but risks to the economic outlook remain.",25,negative,neutral,neutral,positive,0.8895,negative,0.3712868889590731,negative,-0.5267,neutral,neutral,neutral
12906.0,2021-08-18,"In questions and comments following the manager's briefing, participants expressed broad support for the establishment of the SRF and FIMA Repo Facility.",22,neutral,neutral,neutral,positive,0.8482,positive,0.5991440698122475,positive,0.4019,neutral,neutral,positive
12907.0,2021-08-18,The Open Market Desk at the Selected Bank will also report at least annually to the Committee on facility usage and the list of approved account holders.,27,neutral,neutral,neutral,neutral,-0.002,neutral,0.5,neutral,0.0,neutral,neutral,positive
12908.0,2021-08-18,"Furthermore, the spread of mortgage rates to MBS yields was close to pre-pandemic levels after having widened significantly at the start of the pandemic.",24,neutral,neutral,neutral,positive,0.3935,neutral,0.5,neutral,0.0,neutral,neutral,positive
12909.0,2021-08-18,"For the year as a whole, therefore, real GDP was projected to post a substantial increase, with a correspondingly large decline in the unemployment rate.",25,positive,positive,neutral,positive,0.8757,neutral,0.5128971385098865,positive,0.0516,positive,neutral,neutral
12910.0,2021-08-18,"Progress on vaccinations will likely continue to reduce the effects of the public health crisis on the economy, but risks to the economic outlook remain.",25,negative,neutral,neutral,positive,0.8895,negative,0.3712868889590731,negative,-0.5267,neutral,neutral,neutral
12911.0,2021-10-13,"Progress on vaccinations will likely continue to reduce the effects of the public health crisis on the economy, but risks to the economic outlook remain.",25,negative,neutral,neutral,positive,0.8895,negative,0.3712868889590731,negative,-0.5267,neutral,neutral,neutral
12912.0,2021-11-24,Participants observed that households had strong balance sheets and that consumer spending would also be supported by accommodative financial conditions.,20,positive,neutral,neutral,positive,0.8903,positive,0.6722545889041723,positive,0.7184,neutral,neutral,positive
12913.0,2022-02-16,The Open Market Desk at the Selected Bank will also report at least annually to the Committee on facility usage and the list of approved account holders.,27,neutral,neutral,neutral,neutral,-0.002,neutral,0.5,neutral,0.0,neutral,neutral,positive
12914.0,2022-05-25,"Household credit quality remained strong, and delinquency rates across both prime and nonprime borrowers continued to be subdued by historical standards.",21,positive,neutral,neutral,positive,0.8952,positive,0.6703127684073539,positive,0.7096,neutral,neutral,neutral
12915.0,2022-05-25,These advances and the further tightening of labor market conditions were judged consistent with significant underlying momentum in the domestic economy.,21,positive,positive,neutral,positive,0.926,positive,0.5504032199355139,positive,0.2023,positive,neutral,neutral
12916.0,2022-08-17,"Inflation remained elevated, reflecting supply and demand imbalances related to the pandemic, higher food and energy prices, and broader price pressures.",21,negative,neutral,negative,negative,-0.644,neutral,0.4617995877634644,negative,-0.1531,neutral,neutral,positive
12917.0,2022-08-17,"In addition, business survey data and information received from contacts indicated that manufacturing orders and production had fallen in some Districts.",21,negative,neutral,neutral,negative,-0.965,neutral,0.5,neutral,0.0,negative,neutral,neutral
